iter	Passed	Remaining
4808	14411	3569
4809	14413	3565
4810	14416	3562
4811	14419	3559
4812	14421	3556
4813	14424	3553
4814	14427	3550
4815	14430	3547
4816	14433	3544
4817	14436	3541
4818	14438	3538
4819	14441	3535
4820	14444	3532
4821	14446	3529
4822	14449	3526
4823	14452	3523
4824	14454	3520
4825	14457	3517
4826	14460	3513
4827	14463	3510
4828	14465	3507
4829	14468	3504
4830	14471	3501
4831	14474	3498
4832	14477	3495
4833	14479	3492
4834	14482	3489
4835	14485	3486
4836	14487	3483
4837	14490	3480
4838	14493	3477
4839	14496	3474
4840	14498	3471
4841	14501	3468
4842	14504	3465
4843	14507	3462
4844	14509	3458
4845	14512	3455
4846	14515	3452
4847	14517	3449
4848	14520	3446
4849	14523	3443
4850	14526	3440
4851	14528	3437
4852	14531	3434
4853	14533	3431
4854	14536	3428
4855	14539	3425
4856	14541	3422
4857	14544	3419
4858	14547	3416
4859	14550	3412
4860	14552	3409
4861	14555	3406
4862	14558	3403
4863	14561	3400
4864	14564	3397
4865	14567	3394
4866	14570	3391
4867	14573	3388
4868	14575	3385
4869	14578	3382
4870	14581	3379
4871	14583	3376
4872	14588	3373
4873	14592	3371
4874	14594	3368
4875	14597	3364
4876	14600	3361
4877	14602	3358
4878	14605	3355
4879	14608	3352
4880	14610	3349
4881	14613	3346
4882	14616	3343
4883	14618	3340
4884	14621	3337
4885	14624	3334
4886	14627	3331
4887	14629	3328
4888	14632	3325
4889	14635	3322
4890	14638	3319
4891	14640	3316
4892	14643	3312
4893	14646	3309
4894	14648	3306
4895	14651	3303
4896	14654	3300
4897	14657	3297
4898	14659	3294
4899	14662	3291
4900	14665	3288
4901	14668	3285
4902	14671	3282
4903	14673	3279
4904	14676	3276
4905	14679	3273
4906	14682	3270
4907	14684	3267
4908	14687	3264
4909	14690	3261
4910	14693	3258
4911	14696	3255
4912	14699	3252
4913	14702	3249
4914	14705	3246
4915	14708	3243
4916	14711	3240
4917	14713	3237
4918	14716	3234
4919	14719	3231
4920	14721	3228
4921	14725	3225
4922	14727	3221
4923	14730	3218
4924	14733	3215
4925	14735	3212
4926	14738	3209
4927	14741	3206
4928	14744	3203
4929	14746	3200
4930	14749	3197
4931	14752	3194
4932	14755	3191
4933	14757	3188
4934	14760	3185
4935	14763	3182
4936	14766	3179
4937	14768	3176
4938	14771	3173
4939	14774	3170
4940	14777	3167
4941	14779	3164
4942	14782	3161
4943	14785	3158
4944	14788	3155
4945	14790	3151
4946	14793	3148
4947	14796	3145
4948	14799	3142
4949	14801	3139
4950	14804	3136
4951	14807	3133
4952	14809	3130
4953	14812	3127
4954	14815	3124
4955	14817	3121
4956	14820	3118
4957	14822	3115
4958	14825	3112
4959	14828	3109
4960	14831	3106
4961	14833	3103
4962	14836	3100
4963	14839	3097
4964	14842	3093
4965	14845	3091
4966	14848	3088
4967	14850	3084
4968	14853	3081
4969	14856	3078
4970	14859	3075
4971	14862	3072
4972	14866	3070
4973	14870	3067
4974	14872	3064
4975	14875	3061
4976	14878	3058
4977	14881	3055
4978	14883	3052
4979	14886	3049
4980	14889	3046
4981	14892	3043
4982	14895	3039
4983	14897	3036
4984	14900	3033
4985	14902	3030
4986	14905	3027
4987	14908	3024
4988	14911	3021
4989	14913	3018
4990	14916	3015
4991	14919	3012
4992	14922	3009
4993	14924	3006
4994	14927	3003
4995	14930	3000
4996	14933	2997
4997	14935	2994
4998	14938	2991
4999	14941	2988
5000	14944	2985
5001	14947	2982
5002	14949	2979
5003	14952	2976
5004	14955	2973
5005	14957	2970
5006	14960	2967
5007	14963	2963
5008	14965	2960
5009	14969	2957
5010	14971	2954
5011	14974	2951
5012	14977	2948
5013	14979	2945
5014	14982	2942
5015	14985	2939
5016	14987	2936
5017	14990	2933
5018	14993	2930
5019	14996	2927
5020	14998	2924
5021	15001	2921
5022	15004	2918
5023	15007	2915
5024	15009	2912
5025	15012	2909
5026	15015	2906
5027	15018	2903
5028	15020	2900
5029	15023	2897
5030	15026	2894
5031	15029	2891
5032	15031	2888
5033	15034	2885
5034	15037	2881
5035	15039	2878
5036	15042	2875
5037	15045	2872
5038	15047	2869
5039	15050	2866
5040	15052	2863
5041	15055	2860
5042	15058	2857
5043	15061	2854
5044	15063	2851
5045	15066	2848
5046	15069	2845
5047	15072	2842
5048	15074	2839
5049	15077	2836
5050	15080	2833
5051	15083	2830
5052	15086	2827
5053	15089	2824
5054	15092	2821
5055	15095	2818
5056	15097	2815
5057	15100	2812
5058	15102	2809
5059	15105	2806
5060	15108	2803
5061	15111	2800
5062	15114	2797
5063	15116	2794
5064	15119	2791
5065	15121	2787
5066	15124	2784
5067	15127	2781
5068	15130	2778
5069	15133	2775
5070	15136	2772
5071	15138	2769
5072	15144	2767
5073	15147	2764
5074	15150	2761
5075	15153	2758
5076	15157	2755
5077	15161	2752
5078	15164	2749
5079	15166	2746
5080	15169	2743
5081	15172	2740
5082	15175	2737
5083	15177	2734
5084	15180	2731
5085	15183	2728
5086	15186	2725
5087	15189	2722
5088	15191	2719
5089	15194	2716
5090	15197	2713
5091	15199	2710
5092	15202	2707
5093	15205	2704
5094	15208	2701
5095	15210	2698
5096	15213	2695
5097	15216	2692
5098	15218	2689
5099	15221	2686
5100	15224	2683
5101	15227	2680
5102	15230	2677
5103	15233	2674
5104	15235	2671
5105	15238	2668
5106	15241	2665
5107	15244	2662
5108	15247	2659
5109	15249	2656
5110	15252	2653
5111	15255	2649
5112	15258	2646
5113	15260	2643
5114	15263	2640
5115	15266	2637
5116	15268	2634
5117	15271	2631
5118	15274	2628
5119	15277	2625
5120	15280	2622
5121	15282	2619
5122	15285	2616
5123	15288	2613
5124	15291	2610
5125	15293	2607
5126	15296	2604
5127	15298	2601
5128	15301	2598
5129	15304	2595
5130	15306	2592
5131	15309	2589
5132	15312	2586
5133	15314	2583
5134	15317	2580
5135	15320	2577
5136	15322	2574
5137	15325	2571
5138	15328	2568
5139	15330	2565
5140	15333	2562
5141	15336	2559
5142	15339	2556
5143	15341	2553
5144	15344	2549
5145	15347	2546
5146	15349	2543
5147	15352	2540
5148	15355	2537
5149	15357	2534
5150	15360	2531
5151	15363	2528
5152	15365	2525
5153	15368	2522
5154	15371	2519
5155	15373	2516
5156	15376	2513
5157	15378	2510
5158	15381	2507
5159	15384	2504
5160	15386	2501
5161	15389	2498
5162	15392	2495
5163	15394	2492
5164	15397	2489
5165	15400	2486
5166	15402	2483
5167	15405	2480
5168	15408	2477
5169	15411	2474
5170	15413	2471
5171	15416	2468
5172	15419	2465
5173	15424	2462
5174	15427	2459
5175	15429	2456
5176	15432	2453
5177	15435	2450
5178	15438	2447
5179	15440	2444
5180	15443	2441
5181	15446	2438
5182	15449	2435
5183	15451	2432
5184	15454	2429
5185	15457	2426
5186	15460	2423
5187	15463	2420
5188	15465	2417
5189	15468	2414
5190	15471	2411
5191	15474	2408
5192	15477	2405
5193	15479	2402
5194	15482	2399
5195	15485	2396
5196	15488	2393
5197	15491	2390
5198	15493	2387
5199	15496	2384
5200	15499	2381
5201	15502	2378
5202	15505	2375
5203	15508	2372
5204	15510	2369
5205	15513	2366
5206	15515	2362
5207	15518	2359
5208	15521	2356
5209	15524	2353
5210	15526	2350
5211	15529	2347
5212	15532	2344
5213	15535	2341
5214	15537	2338
5215	15540	2335
5216	15543	2332
5217	15545	2329
5218	15548	2326
5219	15551	2323
5220	15554	2320
5221	15557	2317
5222	15560	2314
5223	15562	2311
5224	15565	2308
5225	15568	2305
5226	15571	2302
5227	15574	2299
5228	15577	2296
5229	15580	2293
5230	15582	2290
5231	15585	2287
5232	15588	2284
5233	15591	2281
5234	15594	2278
5235	15597	2275
5236	15600	2272
5237	15603	2269
5238	15605	2266
5239	15608	2263
5240	15611	2260
5241	15615	2257
5242	15618	2255
5243	15621	2252
5244	15624	2249
5245	15626	2246
5246	15629	2243
5247	15632	2240
5248	15635	2237
5249	15638	2234
5250	15640	2230
5251	15643	2227
5252	15645	2224
5253	15648	2221
5254	15651	2218
5255	15654	2215
5256	15657	2212
5257	15659	2209
5258	15662	2206
5259	15665	2203
5260	15668	2200
5261	15671	2197
5262	15674	2194
5263	15677	2191
5264	15680	2188
5265	15682	2185
5266	15686	2183
5267	15689	2180
5268	15692	2177
5269	15694	2174
5270	15699	2171
5271	15703	2168
5272	15706	2165
5273	15709	2162
5274	15712	2159
5275	15715	2156
5276	15718	2153
5277	15720	2150
5278	15723	2147
5279	15726	2144
5280	15729	2141
5281	15732	2138
5282	15735	2135
5283	15738	2132
5284	15741	2129
5285	15744	2126
5286	15746	2123
5287	15749	2120
5288	15752	2117
5289	15755	2114
5290	15758	2111
5291	15761	2108
5292	15764	2105
5293	15766	2102
5294	15769	2099
5295	15772	2096
5296	15775	2093
5297	15778	2090
5298	15781	2087
5299	15784	2084
5300	15787	2081
5301	15790	2078
5302	15793	2075
5303	15795	2072
5304	15798	2069
5305	15801	2066
5306	15804	2063
5307	15806	2060
5308	15809	2057
5309	15812	2054
5310	15815	2051
5311	15817	2048
5312	15820	2045
5313	15823	2042
5314	15826	2039
5315	15829	2036
5316	15831	2033
5317	15834	2030
5318	15837	2027
5319	15840	2024
5320	15843	2021
5321	15846	2018
5322	15849	2015
5323	15851	2012
5324	15854	2009
5325	15857	2006
5326	15859	2003
5327	15862	2000
5328	15865	1997
5329	15868	1994
5330	15871	1991
5331	15874	1988
5332	15876	1985
5333	15879	1982
5334	15882	1979
5335	15885	1976
5336	15888	1973
5337	15890	1970
5338	15893	1967
5339	15896	1964
5340	15899	1961
5341	15901	1958
5342	15904	1955
5343	15907	1952
5344	15910	1949
5345	15912	1946
5346	15915	1943
5347	15918	1940
5348	15921	1937
5349	15923	1934
5350	15926	1931
5351	15929	1928
5352	15932	1925
5353	15934	1922
5354	15937	1919
5355	15940	1916
5356	15942	1913
5357	15945	1910
5358	15948	1907
5359	15951	1904
5360	15954	1901
5361	15957	1898
5362	15959	1895
5363	15962	1892
5364	15965	1889
5365	15968	1886
5366	15971	1883
5367	15973	1880
5368	15976	1877
5369	15979	1874
5370	15982	1871
5371	15988	1869
5372	15991	1866
5373	15994	1863
5374	15996	1860
5375	15999	1857
5376	16002	1854
5377	16005	1851
5378	16007	1848
5379	16010	1845
5380	16013	1842
5381	16016	1839
5382	16019	1836
5383	16021	1833
5384	16024	1830
5385	16026	1827
5386	16029	1824
5387	16032	1821
5388	16034	1817
5389	16037	1814
5390	16040	1811
5391	16042	1808
5392	16045	1805
5393	16048	1802
5394	16051	1800
5395	16054	1797
5396	16056	1794
5397	16059	1791
5398	16062	1788
5399	16065	1785
5400	16067	1782
5401	16070	1779
5402	16073	1776
5403	16076	1773
5404	16079	1770
5405	16081	1767
5406	16084	1764
5407	16087	1761
5408	16090	1758
5409	16092	1755
5410	16095	1752
5411	16098	1749
5412	16101	1746
5413	16103	1743
5414	16106	1740
5415	16109	1737
5416	16111	1734
5417	16114	1731
5418	16117	1727
5419	16119	1724
5420	16122	1721
5421	16125	1718
5422	16127	1715
5423	16130	1712
5424	16133	1710
5425	16136	1707
5426	16141	1704
5427	16145	1701
5428	16150	1698
5429	16155	1695
5430	16161	1693
5431	16168	1690
5432	16173	1687
5433	16182	1685
5434	16186	1682
5435	16190	1679
5436	16196	1677
5437	16202	1674
5438	16208	1671
5439	16213	1669
5440	16219	1666
5441	16225	1663
5442	16230	1660
5443	16235	1658
5444	16238	1655
5445	16244	1652
5446	16248	1649
5447	16256	1647
5448	16262	1644
5449	16266	1641
5450	16270	1638
5451	16280	1636
5452	16284	1633
5453	16290	1630
5454	16297	1628
5455	16300	1625
5456	16304	1622
5457	16310	1619
5458	16315	1616
5459	16320	1614
5460	16325	1611
5461	16328	1608
5462	16331	1605
5463	16336	1602
5464	16340	1599
5465	16345	1596
5466	16349	1594
5467	16353	1591
5468	16358	1588
5469	16361	1585
5470	16366	1582
5471	16370	1579
5472	16374	1576
5473	16378	1573
5474	16383	1570
5475	16386	1568
5476	16390	1565
5477	16394	1562
5478	16397	1559
5479	16401	1556
5480	16406	1553
5481	16410	1550
5482	16415	1547
5483	16420	1545
5484	16425	1542
5485	16430	1539
5486	16435	1536
5487	16439	1533
5488	16444	1530
5489	16449	1528
5490	16454	1525
5491	16458	1522
5492	16463	1519
5493	16468	1516
5494	16473	1513
5495	16478	1511
5496	16483	1508
5497	16487	1505
5498	16492	1502
5499	16497	1499
5500	16502	1496
5501	16508	1494
5502	16512	1491
5503	16517	1488
5504	16522	1485
5505	16527	1482
5506	16533	1480
5507	16539	1477
5508	16544	1474
5509	16549	1471
5510	16555	1468
5511	16560	1466
5512	16566	1463
5513	16571	1460
5514	16576	1457
5515	16581	1454
5516	16587	1452
5517	16592	1449
5518	16597	1446
5519	16603	1443
5520	16608	1440
5521	16614	1438
5522	16619	1435
5523	16624	1432
5524	16629	1429
5525	16635	1426
5526	16640	1424
5527	16645	1421
5528	16650	1418
5529	16655	1415
5530	16660	1412
5531	16666	1409
5532	16673	1407
5533	16678	1404
5534	16684	1401
5535	16689	1398
5536	16695	1396
5537	16703	1393
5538	16710	1390
5539	16715	1387
5540	16723	1385
5541	16727	1382
5542	16732	1379
5543	16737	1376
5544	16743	1373
5545	16747	1370
5546	16750	1367
5547	16758	1365
5548	16761	1362
5549	16764	1359
5550	16767	1356
5551	16769	1353
5552	16772	1350
5553	16775	1347
5554	16777	1344
5555	16780	1341
5556	16783	1337
5557	16786	1334
5558	16789	1331
5559	16791	1328
5560	16794	1325
5561	16797	1322
5562	16799	1319
5563	16802	1316
5564	16805	1313
5565	16808	1310
5566	16811	1307
5567	16813	1304
5568	16816	1301
5569	16818	1298
5570	16821	1295
5571	16824	1292
5572	16826	1289
5573	16829	1286
5574	16832	1283
5575	16835	1280
5576	16837	1277
5577	16840	1274
5578	16843	1271
5579	16846	1268
5580	16849	1264
5581	16851	1261
5582	16854	1258
5583	16857	1255
5584	16860	1252
5585	16862	1249
5586	16865	1246
5587	16868	1243
5588	16870	1240
5589	16873	1237
5590	16876	1234
5591	16878	1231
5592	16881	1228
5593	16884	1225
5594	16887	1222
5595	16889	1219
5596	16892	1216
5597	16895	1213
5598	16897	1210
5599	16900	1207
5600	16903	1204
5601	16906	1201
5602	16909	1198
5603	16911	1195
5604	16914	1191
5605	16916	1188
5606	16919	1185
5607	16922	1182
5608	16924	1179
5609	16927	1176
5610	16930	1173
5611	16932	1170
5612	16935	1167
5613	16938	1164
5614	16941	1161
5615	16943	1158
5616	16946	1155
5617	16949	1152
5618	16951	1149
5619	16955	1146
5620	16957	1143
5621	16960	1140
5622	16963	1137
5623	16966	1134
5624	16968	1131
5625	16971	1128
5626	16975	1125
5627	16978	1122
5628	16981	1119
5629	16984	1116
5630	16987	1113
5631	16990	1110
5632	16993	1107
5633	16996	1104
5634	16999	1101
5635	17002	1098
5636	17006	1095
5637	17009	1092
5638	17012	1089
5639	17015	1086
5640	17018	1083
5641	17021	1080
5642	17024	1077
5643	17027	1074
5644	17030	1071
5645	17033	1067
5646	17036	1064
5647	17039	1061
5648	17042	1058
5649	17045	1055
5650	17048	1052
5651	17051	1049
5652	17054	1046
5653	17057	1043
5654	17060	1040
5655	17063	1037
5656	17066	1034
5657	17069	1031
5658	17072	1028
5659	17074	1025
5660	17077	1022
5661	17080	1019
5662	17083	1016
5663	17086	1013
5664	17089	1010
5665	17092	1007
5666	17095	1004
5667	17098	1001
5668	17104	998
5669	17107	995
5670	17110	992
5671	17113	989
5672	17116	986
5673	17119	983
5674	17122	980
5675	17124	977
5676	17127	974
5677	17130	971
5678	17133	968
5679	17135	965
5680	17138	962
5681	17141	959
5682	17143	956
5683	17146	953
5684	17149	950
5685	17152	947
5686	17154	944
5687	17157	941
5688	17160	938
5689	17163	935
5690	17165	932
5691	17168	928
5692	17171	925
5693	17173	922
5694	17176	919
5695	17179	916
5696	17182	913
5697	17185	910
5698	17187	907
5699	17190	904
5700	17193	901
5701	17196	898
5702	17200	895
5703	17203	892
5704	17206	889
5705	17209	886
5706	17211	883
5707	17215	880
5708	17218	877
5709	17220	874
5710	17223	871
5711	17226	868
5712	17229	865
5713	17232	862
5714	17234	859
5715	17237	856
5716	17240	853
5717	17243	850
5718	17246	847
5719	17249	844
5720	17252	841
5721	17254	838
5722	17257	835
5723	17260	832
5724	17263	829
5725	17265	826
5726	17268	823
5727	17271	820
5728	17273	817
5729	17276	814
5730	17279	811
5731	17281	808
5732	17284	804
5733	17287	801
5734	17290	798
5735	17293	795
5736	17295	792
5737	17298	789
5738	17301	786
5739	17304	783
5740	17306	780
5741	17309	777
5742	17312	774
5743	17314	771
5744	17317	768
5745	17320	765
5746	17323	762
5747	17325	759
5748	17328	756
5749	17331	753
5750	17333	750
5751	17336	747
5752	17339	744
5753	17341	741
5754	17344	738
5755	17347	735
5756	17349	732
5757	17352	729
5758	17355	726
5759	17358	723
5760	17360	720
5761	17363	717
5762	17366	714
5763	17368	711
5764	17371	708
5765	17374	705
5766	17377	702
5767	17379	699
5768	17382	696
5769	17385	693
5770	17388	689
5771	17393	687
5772	17395	684
5773	17398	680
5774	17400	677
5775	17403	674
5776	17406	671
5777	17408	668
5778	17411	665
5779	17414	662
5780	17416	659
5781	17419	656
5782	17421	653
5783	17424	650
5784	17427	647
5785	17430	644
5786	17433	641
5787	17435	638
5788	17438	635
5789	17441	632
5790	17444	629
5791	17446	626
5792	17449	623
5793	17451	620
5794	17454	617
5795	17457	614
5796	17460	611
5797	17462	608
5798	17465	605
5799	17467	602
5800	17470	599
5801	17473	596
5802	17476	593
5803	17479	590
5804	17481	587
5805	17484	584
5806	17486	581
5807	17489	578
5808	17492	575
5809	17495	572
5810	17497	569
5811	17500	566
5812	17503	563
5813	17505	560
5814	17508	557
5815	17510	553
5816	17513	550
5817	17516	547
5818	17519	544
5819	17521	541
5820	17524	538
5821	17527	535
5822	17530	532
5823	17533	529
5824	17536	526
5825	17538	523
5826	17541	520
5827	17544	517
5828	17547	514
5829	17549	511
5830	17552	508
5831	17554	505
5832	17557	502
5833	17560	499
5834	17563	496
5835	17565	493
5836	17568	490
5837	17571	487
5838	17574	484
5839	17576	481
5840	17579	478
5841	17582	475
5842	17585	472
5843	17587	469
5844	17590	466
5845	17593	463
5846	17595	460
5847	17598	457
5848	17601	454
5849	17604	451
5850	17606	448
5851	17609	445
5852	17612	442
5853	17615	439
5854	17618	436
5855	17620	433
5856	17623	430
5857	17626	427
5858	17629	424
5859	17632	421
5860	17634	418
5861	17637	415
5862	17640	412
5863	17643	409
5864	17646	406
5865	17649	403
5866	17651	400
5867	17654	397
5868	17657	394
5869	17659	391
5870	17662	388
5871	17665	385
5872	17670	382
5873	17673	379
5874	17676	376
5875	17679	373
5876	17682	370
5877	17685	367
5878	17687	364
5879	17690	361
5880	17693	358
5881	17695	354
5882	17698	351
5883	17701	348
5884	17704	345
5885	17706	342
5886	17709	339
5887	17712	336
5888	17715	333
5889	17718	330
5890	17721	327
5891	17724	324
5892	17727	321
5893	17730	318
5894	17733	315
5895	17736	312
5896	17739	309
5897	17742	306
5898	17745	303
5899	17747	300
5900	17750	297
5901	17754	294
5902	17756	291
5903	17760	288
5904	17762	285
5905	17765	282
5906	17768	279
5907	17771	276
5908	17773	273
5909	17776	270
5910	17779	267
5911	17782	264
5912	17785	261
5913	17787	258
5914	17790	255
5915	17793	252
5916	17796	249
5917	17799	246
5918	17801	243
5919	17804	240
5920	17807	237
5921	17809	234
5922	17812	231
5923	17815	228
5924	17818	225
5925	17820	222
5926	17823	219
5927	17826	216
5928	17829	213
5929	17832	210
5930	17834	207
5931	17837	204
5932	17840	201
5933	17842	198
5934	17845	195
5935	17848	192
5936	17851	189
5937	17854	186
5938	17856	183
5939	17859	180
5940	17862	177
5941	17865	174
5942	17868	171
5943	17870	168
5944	17873	165
5945	17876	162
5946	17878	159
5947	17881	156
5948	17884	153
5949	17886	150
5950	17889	147
5951	17892	144
5952	17894	141
5953	17897	138
5954	17900	135
5955	17903	132
5956	17905	129
5957	17907	126
5958	17910	123
5959	17913	120
5960	17916	117
5961	17918	114
5962	17921	111
5963	17924	108
5964	17926	105
5965	17929	102
5966	17932	99
5967	17935	96
5968	17938	93
5969	17940	90
5970	17943	87
5971	17946	84
5972	17951	81
5973	17955	78
5974	17957	75
5975	17960	72
5976	17963	69
5977	17966	66
5978	17968	63
5979	17971	60
5980	17974	57
5981	17977	54
5982	17979	51
5983	17982	48
5984	17985	45
5985	17988	42
5986	17991	39
5987	17993	36
5988	17996	33
5989	17999	30
5990	18001	27
5991	18004	24
5992	18007	21
5993	18009	18
5994	18012	15
5995	18014	12
5996	18017	9
5997	18020	6
5998	18023	3
5999	18025	0
